"Notes"	"Year"	"Year Code"	"County"	"County Code"	"Race"	"Race Code"	"Gender"	"Gender Code"	"Age Group"	"Age Group Code"	Deaths	Population	Crude Rate	% of Total Deaths
	"2008"	"2008"	"Kent County, DE"	"10001"	"Asian or Pacific Islander"	"A-PI"	"Male"	"M"	"45-54 years"	"45-54"	Suppressed	194	Suppressed	Suppressed
	"2008"	"2008"	"Kent County, DE"	"10001"	"Asian or Pacific Islander"	"A-PI"	"Male"	"M"	"55-64 years"	"55-64"	Suppressed	114	Suppressed	Suppressed
	"2008"	"2008"	"Kent County, DE"	"10001"	"Asian or Pacific Islander"	"A-PI"	"Male"	"M"	"65-74 years"	"65-74"	Suppressed	90	Suppressed	Suppressed
	"2008"	"2008"	"Kent County, DE"	"10001"	"Asian or Pacific Islander"	"A-PI"	"Male"	"M"	"75-84 years"	"75-84"	Suppressed	20	Suppressed	Suppressed
	"2008"	"2008"	"Kent County, DE"	"10001"	"Asian or Pacific Islander"	"A-PI"	"Male"	"M"	"85+ years"	"85+"	Suppressed	Suppressed	Suppressed	Suppressed
	"2008"	"2008"	"Kent County, DE"	"10001"	"Asian or Pacific Islander"	"A-PI"	"Male"	"M"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable	Suppressed
"Total"	"2008"	"2008"	"Kent County, DE"	"10001"	"Asian or Pacific Islander"	"A-PI"	"Male"	"M"			Suppressed	1583	Suppressed	Suppressed
"Total"	"2008"	"2008"	"Kent County, DE"	"10001"	"Asian or Pacific Islander"	"A-PI"					Suppressed	3752	Suppressed	Suppressed
	"2008"	"2008"	"Kent County, DE"	"10001"	"Black or African American"	"2054-5"	"Female"	"F"	"< 1 year"	"1"	Suppressed	310	Suppressed	Suppressed
	"2008"	"2008"	"Kent County, DE"	"10001"	"Black or African American"	"2054-5"	"Female"	"F"	"1-4 years"	"1-4"	Suppressed	1404	Suppressed	Suppressed
	"2008"	"2008"	"Kent County, DE"	"10001"	"Black or African American"	"2054-5"	"Female"	"F"	"5-9 years"	"5-9"	Suppressed	1607	Suppressed	Suppressed
	"2008"	"2008"	"Kent County, DE"	"10001"	"Black or African American"	"2054-5"	"Female"	"F"	"10-14 years"	"10-14"	Suppressed	1679	Suppressed	Suppressed
	"2008"	"2008"	"Kent County, DE"	"10001"	"Black or African American"	"2054-5"	"Female"	"F"	"15-19 years"	"15-19"	Suppressed	2225	Suppressed	Suppressed
	"2008"	"2008"	"Kent County, DE"	"10001"	"Black or African American"	"2054-5"	"Female"	"F"	"20-24 years"	"20-24"	Suppressed	2035	Suppressed	Suppressed
	"2008"	"2008"	"Kent County, DE"	"10001"	"Black or African American"	"2054-5"	"Female"	"F"	"25-34 years"	"25-34"	Suppressed	2669	Suppressed	Suppressed
	"2008"	"2008"	"Kent County, DE"	"10001"	"Black or African American"	"2054-5"	"Female"	"F"	"35-44 years"	"35-44"	Suppressed	2710	Suppressed	Suppressed
	"2008"	"2008"	"Kent County, DE"	"10001"	"Black or African American"	"2054-5"	"Female"	"F"	"45-54 years"	"45-54"	Suppressed	2602	Suppressed	Suppressed
	"2008"	"2008"	"Kent County, DE"	"10001"	"Black or African American"	"2054-5"	"Female"	"F"	"55-64 years"	"55-64"	Suppressed	1916	Suppressed	Suppressed
	"2008"	"2008"	"Kent County, DE"	"10001"	"Black or African American"	"2054-5"	"Female"	"F"	"65-74 years"	"65-74"	Suppressed	1138	Suppressed	Suppressed
	"2008"	"2008"	"Kent County, DE"	"10001"	"Black or African American"	"2054-5"	"Female"	"F"	"75-84 years"	"75-84"	Suppressed	574	Suppressed	Suppressed
	"2008"	"2008"	"Kent County, DE"	"10001"	"Black or African American"	"2054-5"	"Female"	"F"	"85+ years"	"85+"	Suppressed	183	Suppressed	Suppressed
	"2008"	"2008"	"Kent County, DE"	"10001"	"Black or African American"	"2054-5"	"Female"	"F"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable	Suppressed
"Total"	"2008"	"2008"	"Kent County, DE"	"10001"	"Black or African American"	"2054-5"	"Female"	"F"			Suppressed	21052	Suppressed	Suppressed
	"2008"	"2008"	"Kent County, DE"	"10001"	"Black or African American"	"2054-5"	"Male"	"M"	"< 1 year"	"1"	Suppressed	347	Suppressed	Suppressed
	"2008"	"2008"	"Kent County, DE"	"10001"	"Black or African American"	"2054-5"	"Male"	"M"	"1-4 years"	"1-4"	Suppressed	1274	Suppressed	Suppressed
	"2008"	"2008"	"Kent County, DE"	"10001"	"Black or African American"	"2054-5"	"Male"	"M"	"5-9 years"	"5-9"	Suppressed	1694	Suppressed	Suppressed
	"2008"	"2008"	"Kent County, DE"	"10001"	"Black or African American"	"2054-5"	"Male"	"M"	"10-14 years"	"10-14"	Suppressed	1726	Suppressed	Suppressed
	"2008"	"2008"	"Kent County, DE"	"10001"	"Black or African American"	"2054-5"	"Male"	"M"	"15-19 years"	"15-19"	Suppressed	2108	Suppressed	Suppressed
	"2008"	"2008"	"Kent County, DE"	"10001"	"Black or African American"	"2054-5"	"Male"	"M"	"20-24 years"	"20-24"	Suppressed	1827	Suppressed	Suppressed
	"2008"	"2008"	"Kent County, DE"	"10001"	"Black or African American"	"2054-5"	"Male"	"M"	"25-34 years"	"25-34"	Suppressed	2059	Suppressed	Suppressed
	"2008"	"2008"	"Kent County, DE"	"10001"	"Black or African American"	"2054-5"	"Male"	"M"	"35-44 years"	"35-44"	Suppressed	2273	Suppressed	Suppressed
	"2008"	"2008"	"Kent County, DE"	"10001"	"Black or African American"	"2054-5"	"Male"	"M"	"45-54 years"	"45-54"	Suppressed	2276	Suppressed	Suppressed
	"2008"	"2008"	"Kent County, DE"	"10001"	"Black or African American"	"2054-5"	"Male"	"M"	"55-64 years"	"55-64"	Suppressed	1542	Suppressed	Suppressed
	"2008"	"2008"	"Kent County, DE"	"10001"	"Black or African American"	"2054-5"	"Male"	"M"	"65-74 years"	"65-74"	Suppressed	987	Suppressed	Suppressed
	"2008"	"2008"	"Kent County, DE"	"10001"	"Black or African American"	"2054-5"	"Male"	"M"	"75-84 years"	"75-84"	Suppressed	379	Suppressed	Suppressed
	"2008"	"2008"	"Kent County, DE"	"10001"	"Black or African American"	"2054-5"	"Male"	"M"	"85+ years"	"85+"	Suppressed	110	Suppressed	Suppressed
	"2008"	"2008"	"Kent County, DE"	"10001"	"Black or African American"	"2054-5"	"Male"	"M"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable	Suppressed
"Total"	"2008"	"2008"	"Kent County, DE"	"10001"	"Black or African American"	"2054-5"	"Male"	"M"			Suppressed	18602	Suppressed	Suppressed
"Total"	"2008"	"2008"	"Kent County, DE"	"10001"	"Black or African American"	"2054-5"					Suppressed	39654	Suppressed	Suppressed
	"2008"	"2008"	"Kent County, DE"	"10001"	"White"	"2106-3"	"Female"	"F"	"< 1 year"	"1"	Suppressed	781	Suppressed	Suppressed
	"2008"	"2008"	"Kent County, DE"	"10001"	"White"	"2106-3"	"Female"	"F"	"1-4 years"	"1-4"	Suppressed	2820	Suppressed	Suppressed
	"2008"	"2008"	"Kent County, DE"	"10001"	"White"	"2106-3"	"Female"	"F"	"5-9 years"	"5-9"	Suppressed	3563	Suppressed	Suppressed
	"2008"	"2008"	"Kent County, DE"	"10001"	"White"	"2106-3"	"Female"	"F"	"10-14 years"	"10-14"	Suppressed	3521	Suppressed	Suppressed
	"2008"	"2008"	"Kent County, DE"	"10001"	"White"	"2106-3"	"Female"	"F"	"15-19 years"	"15-19"	Suppressed	3732	Suppressed	Suppressed
	"2008"	"2008"	"Kent County, DE"	"10001"	"White"	"2106-3"	"Female"	"F"	"20-24 years"	"20-24"	Suppressed	3692	Suppressed	Suppressed
	"2008"	"2008"	"Kent County, DE"	"10001"	"White"	"2106-3"	"Female"	"F"	"25-34 years"	"25-34"	Suppressed	7187	Suppressed	Suppressed
	"2008"	"2008"	"Kent County, DE"	"10001"	"White"	"2106-3"	"Female"	"F"	"35-44 years"	"35-44"	Suppressed	7924	Suppressed	Suppressed
	"2008"	"2008"	"Kent County, DE"	"10001"	"White"	"2106-3"	"Female"	"F"	"45-54 years"	"45-54"	Suppressed	8470	Suppressed	Suppressed
	"2008"	"2008"	"Kent County, DE"	"10001"	"White"	"2106-3"	"Female"	"F"	"55-64 years"	"55-64"	Suppressed	7012	Suppressed	Suppressed
	"2008"	"2008"	"Kent County, DE"	"10001"	"White"	"2106-3"	"Female"	"F"	"65-74 years"	"65-74"	Suppressed	5001	Suppressed	Suppressed
	"2008"	"2008"	"Kent County, DE"	"10001"	"White"	"2106-3"	"Female"	"F"	"75-84 years"	"75-84"	Suppressed	3076	Suppressed	Suppressed
	"2008"	"2008"	"Kent County, DE"	"10001"	"White"	"2106-3"	"Female"	"F"	"85+ years"	"85+"	Suppressed	1320	Suppressed	Suppressed
	"2008"	"2008"	"Kent County, DE"	"10001"	"White"	"2106-3"	"Female"	"F"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable	Suppressed
"Total"	"2008"	"2008"	"Kent County, DE"	"10001"	"White"	"2106-3"	"Female"	"F"			Suppressed	58099	Suppressed	Suppressed
	"2008"	"2008"	"Kent County, DE"	"10001"	"White"	"2106-3"	"Male"	"M"	"< 1 year"	"1"	Suppressed	785	Suppressed	Suppressed
	"2008"	"2008"	"Kent County, DE"	"10001"	"White"	"2106-3"	"Male"	"M"	"1-4 years"	"1-4"	Suppressed	3020	Suppressed	Suppressed
	"2008"	"2008"	"Kent County, DE"	"10001"	"White"	"2106-3"	"Male"	"M"	"5-9 years"	"5-9"	Suppressed	3826	Suppressed	Suppressed
	"2008"	"2008"	"Kent County, DE"	"10001"	"White"	"2106-3"	"Male"	"M"	"10-14 years"	"10-14"	Suppressed	3661	Suppressed	Suppressed
	"2008"	"2008"	"Kent County, DE"	"10001"	"White"	"2106-3"	"Male"	"M"	"15-19 years"	"15-19"	Suppressed	3902	Suppressed	Suppressed
	"2008"	"2008"	"Kent County, DE"	"10001"	"White"	"2106-3"	"Male"	"M"	"20-24 years"	"20-24"	Suppressed	3963	Suppressed	Suppressed
	"2008"	"2008"	"Kent County, DE"	"10001"	"White"	"2106-3"	"Male"	"M"	"25-34 years"	"25-34"	Suppressed	6677	Suppressed	Suppressed
	"2008"	"2008"	"Kent County, DE"	"10001"	"White"	"2106-3"	"Male"	"M"	"35-44 years"	"35-44"	Suppressed	7565	Suppressed	Suppressed
	"2008"	"2008"	"Kent County, DE"	"10001"	"White"	"2106-3"	"Male"	"M"	"45-54 years"	"45-54"	Suppressed	8042	Suppressed	Suppressed
	"2008"	"2008"	"Kent County, DE"	"10001"	"White"	"2106-3"	"Male"	"M"	"55-64 years"	"55-64"	Suppressed	6344	Suppressed	Suppressed
	"2008"	"2008"	"Kent County, DE"	"10001"	"White"	"2106-3"	"Male"	"M"	"65-74 years"	"65-74"	Suppressed	4441	Suppressed	Suppressed
	"2008"	"2008"	"Kent County, DE"	"10001"	"White"	"2106-3"	"Male"	"M"	"75-84 years"	"75-84"	Suppressed	2360	Suppressed	Suppressed
	"2008"	"2008"	"Kent County, DE"	"10001"	"White"	"2106-3"	"Male"	"M"	"85+ years"	"85+"	Suppressed	555	Suppressed	Suppressed
	"2008"	"2008"	"Kent County, DE"	"10001"	"White"	"2106-3"	"Male"	"M"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable	Suppressed
"Total"	"2008"	"2008"	"Kent County, DE"	"10001"	"White"	"2106-3"	"Male"	"M"			Suppressed	55141	Suppressed	Suppressed
"Total"	"2008"	"2008"	"Kent County, DE"	"10001"	"White"	"2106-3"					Suppressed	113240	Suppressed	Suppressed
"Total"	"2008"	"2008"	"Kent County, DE"	"10001"							Suppressed	157925	Suppressed	Suppressed
	"2008"	"2008"	"New Castle County, DE"	"10003"	"American Indian or Alaska Native"	"1002-5"	"Female"	"F"	"< 1 year"	"1"	Suppressed	14	Suppressed	Suppressed
	"2008"	"2008"	"New Castle County, DE"	"10003"	"American Indian or Alaska Native"	"1002-5"	"Female"	"F"	"1-4 years"	"1-4"	Suppressed	84	Suppressed	Suppressed
	"2008"	"2008"	"New Castle County, DE"	"10003"	"American Indian or Alaska Native"	"1002-5"	"Female"	"F"	"5-9 years"	"5-9"	Suppressed	81	Suppressed	Suppressed
	"2008"	"2008"	"New Castle County, DE"	"10003"	"American Indian or Alaska Native"	"1002-5"	"Female"	"F"	"10-14 years"	"10-14"	Suppressed	90	Suppressed	Suppressed
	"2008"	"2008"	"New Castle County, DE"	"10003"	"American Indian or Alaska Native"	"1002-5"	"Female"	"F"	"15-19 years"	"15-19"	Suppressed	112	Suppressed	Suppressed
	"2008"	"2008"	"New Castle County, DE"	"10003"	"American Indian or Alaska Native"	"1002-5"	"Female"	"F"	"20-24 years"	"20-24"	Suppressed	96	Suppressed	Suppressed
	"2008"	"2008"	"New Castle County, DE"	"10003"	"American Indian or Alaska Native"	"1002-5"	"Female"	"F"	"25-34 years"	"25-34"	Suppressed	180	Suppressed	Suppressed
	"2008"	"2008"	"New Castle County, DE"	"10003"	"American Indian or Alaska Native"	"1002-5"	"Female"	"F"	"35-44 years"	"35-44"	Suppressed	187	Suppressed	Suppressed
	"2008"	"2008"	"New Castle County, DE"	"10003"	"American Indian or Alaska Native"	"1002-5"	"Female"	"F"	"45-54 years"	"45-54"	Suppressed	138	Suppressed	Suppressed
	"2008"	"2008"	"New Castle County, DE"	"10003"	"American Indian or Alaska Native"	"1002-5"	"Female"	"F"	"55-64 years"	"55-64"	Suppressed	72	Suppressed	Suppressed
	"2008"	"2008"	"New Castle County, DE"	"10003"	"American Indian or Alaska Native"	"1002-5"	"Female"	"F"	"65-74 years"	"65-74"	Suppressed	38	Suppressed	Suppressed
	"2008"	"2008"	"New Castle County, DE"	"10003"	"American Indian or Alaska Native"	"1002-5"	"Female"	"F"	"75-84 years"	"75-84"	Suppressed	14	Suppressed	Suppressed
	"2008"	"2008"	"New Castle County, DE"	"10003"	"American Indian or Alaska Native"	"1002-5"	"Female"	"F"	"85+ years"	"85+"	Suppressed	10	Suppressed	Suppressed
	"2008"	"2008"	"New Castle County, DE"	"10003"	"American Indian or Alaska Native"	"1002-5"	"Female"	"F"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable	Suppressed
"Total"	"2008"	"2008"	"New Castle County, DE"	"10003"	"American Indian or Alaska Native"	"1002-5"	"Female"	"F"			Suppressed	1116	Suppressed	Suppressed
	"2008"	"2008"	"New Castle County, DE"	"10003"	"American Indian or Alaska Native"	"1002-5"	"Male"	"M"	"< 1 year"	"1"	Suppressed	20	Suppressed	Suppressed
	"2008"	"2008"	"New Castle County, DE"	"10003"	"American Indian or Alaska Native"	"1002-5"	"Male"	"M"	"1-4 years"	"1-4"	Suppressed	68	Suppressed	Suppressed
	"2008"	"2008"	"New Castle County, DE"	"10003"	"American Indian or Alaska Native"	"1002-5"	"Male"	"M"	"5-9 years"	"5-9"	Suppressed	92	Suppressed	Suppressed
	"2008"	"2008"	"New Castle County, DE"	"10003"	"American Indian or Alaska Native"	"1002-5"	"Male"	"M"	"10-14 years"	"10-14"	Suppressed	91	Suppressed	Suppressed
	"2008"	"2008"	"New Castle County, DE"	"10003"	"American Indian or Alaska Native"	"1002-5"	"Male"	"M"	"15-19 years"	"15-19"	Suppressed	83	Suppressed	Suppressed
	"2008"	"2008"	"New Castle County, DE"	"10003"	"American Indian or Alaska Native"	"1002-5"	"Male"	"M"	"20-24 years"	"20-24"	Suppressed	91	Suppressed	Suppressed
	"2008"	"2008"	"New Castle County, DE"	"10003"	"American Indian or Alaska Native"	"1002-5"	"Male"	"M"	"25-34 years"	"25-34"	Suppressed	142	Suppressed	Suppressed
	"2008"	"2008"	"New Castle County, DE"	"10003"	"American Indian or Alaska Native"	"1002-5"	"Male"	"M"	"35-44 years"	"35-44"	Suppressed	170	Suppressed	Suppressed
	"2008"	"2008"	"New Castle County, DE"	"10003"	"American Indian or Alaska Native"	"1002-5"	"Male"	"M"	"45-54 years"	"45-54"	Suppressed	153	Suppressed	Suppressed
	"2008"	"2008"	"New Castle County, DE"	"10003"	"American Indian or Alaska Native"	"1002-5"	"Male"	"M"	"55-64 years"	"55-64"	Suppressed	90	Suppressed	Suppressed
	"2008"	"2008"	"New Castle County, DE"	"10003"	"American Indian or Alaska Native"	"1002-5"	"Male"	"M"	"65-74 years"	"65-74"	Suppressed	34	Suppressed	Suppressed
	"2008"	"2008"	"New Castle County, DE"	"10003"	"American Indian or Alaska Native"	"1002-5"	"Male"	"M"	"75-84 years"	"75-84"	Suppressed	15	Suppressed	Suppressed
	"2008"	"2008"	"New Castle County, DE"	"10003"	"American Indian or Alaska Native"	"1002-5"	"Male"	"M"	"85+ years"	"85+"	Suppressed	Suppressed	Suppressed	Suppressed
	"2008"	"2008"	"New Castle County, DE"	"10003"	"American Indian or Alaska Native"	"1002-5"	"Male"	"M"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable	Suppressed
"Total"	"2008"	"2008"	"New Castle County, DE"	"10003"	"American Indian or Alaska Native"	"1002-5"	"Male"	"M"			Suppressed	1054	Suppressed	Suppressed
"Total"	"2008"	"2008"	"New Castle County, DE"	"10003"	"American Indian or Alaska Native"	"1002-5"					Suppressed	2170	Suppressed	Suppressed
	"2008"	"2008"	"New Castle County, DE"	"10003"	"Asian or Pacific Islander"	"A-PI"	"Female"	"F"	"< 1 year"	"1"	Suppressed	264	Suppressed	Suppressed
	"2008"	"2008"	"New Castle County, DE"	"10003"	"Asian or Pacific Islander"	"A-PI"	"Female"	"F"	"1-4 years"	"1-4"	Suppressed	718	Suppressed	Suppressed
	"2008"	"2008"	"New Castle County, DE"	"10003"	"Asian or Pacific Islander"	"A-PI"	"Female"	"F"	"5-9 years"	"5-9"	Suppressed	904	Suppressed	Suppressed
	"2008"	"2008"	"New Castle County, DE"	"10003"	"Asian or Pacific Islander"	"A-PI"	"Female"	"F"	"10-14 years"	"10-14"	Suppressed	669	Suppressed	Suppressed
	"2008"	"2008"	"New Castle County, DE"	"10003"	"Asian or Pacific Islander"	"A-PI"	"Female"	"F"	"15-19 years"	"15-19"	Suppressed	739	Suppressed	Suppressed
	"2008"	"2008"	"New Castle County, DE"	"10003"	"Asian or Pacific Islander"	"A-PI"	"Female"	"F"	"20-24 years"	"20-24"	Suppressed	870	Suppressed	Suppressed
	"2008"	"2008"	"New Castle County, DE"	"10003"	"Asian or Pacific Islander"	"A-PI"	"Female"	"F"	"25-34 years"	"25-34"	Suppressed	2616	Suppressed	Suppressed
	"2008"	"2008"	"New Castle County, DE"	"10003"	"Asian or Pacific Islander"	"A-PI"	"Female"	"F"	"35-44 years"	"35-44"	Suppressed	1977	Suppressed	Suppressed
	"2008"	"2008"	"New Castle County, DE"	"10003"	"Asian or Pacific Islander"	"A-PI"	"Female"	"F"	"45-54 years"	"45-54"	Suppressed	1419	Suppressed	Suppressed
	"2008"	"2008"	"New Castle County, DE"	"10003"	"Asian or Pacific Islander"	"A-PI"	"Female"	"F"	"55-64 years"	"55-64"	Suppressed	978	Suppressed	Suppressed
	"2008"	"2008"	"New Castle County, DE"	"10003"	"Asian or Pacific Islander"	"A-PI"	"Female"	"F"	"65-74 years"	"65-74"	Suppressed	530	Suppressed	Suppressed
	"2008"	"2008"	"New Castle County, DE"	"10003"	"Asian or Pacific Islander"	"A-PI"	"Female"	"F"	"75-84 years"	"75-84"	Suppressed	196	Suppressed	Suppressed
	"2008"	"2008"	"New Castle County, DE"	"10003"	"Asian or Pacific Islander"	"A-PI"	"Female"	"F"	"85+ years"	"85+"	Suppressed	60	Suppressed	Suppressed
	"2008"	"2008"	"New Castle County, DE"	"10003"	"Asian or Pacific Islander"	"A-PI"	"Female"	"F"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable	Suppressed
"Total"	"2008"	"2008"	"New Castle County, DE"	"10003"	"Asian or Pacific Islander"	"A-PI"	"Female"	"F"			Suppressed	11940	Suppressed	Suppressed
	"2008"	"2008"	"New Castle County, DE"	"10003"	"Asian or Pacific Islander"	"A-PI"	"Male"	"M"	"< 1 year"	"1"	Suppressed	226	Suppressed	Suppressed
	"2008"	"2008"	"New Castle County, DE"	"10003"	"Asian or Pacific Islander"	"A-PI"	"Male"	"M"	"1-4 years"	"1-4"	Suppressed	816	Suppressed	Suppressed
	"2008"	"2008"	"New Castle County, DE"	"10003"	"Asian or Pacific Islander"	"A-PI"	"Male"	"M"	"5-9 years"	"5-9"	Suppressed	818	Suppressed	Suppressed
	"2008"	"2008"	"New Castle County, DE"	"10003"	"Asian or Pacific Islander"	"A-PI"	"Male"	"M"	"10-14 years"	"10-14"	Suppressed	743	Suppressed	Suppressed
	"2008"	"2008"	"New Castle County, DE"	"10003"	"Asian or Pacific Islander"	"A-PI"	"Male"	"M"	"15-19 years"	"15-19"	Suppressed	768	Suppressed	Suppressed
	"2008"	"2008"	"New Castle County, DE"	"10003"	"Asian or Pacific Islander"	"A-PI"	"Male"	"M"	"20-24 years"	"20-24"	Suppressed	891	Suppressed	Suppressed
	"2008"	"2008"	"New Castle County, DE"	"10003"	"Asian or Pacific Islander"	"A-PI"	"Male"	"M"	"25-34 years"	"25-34"	Suppressed	2534	Suppressed	Suppressed
	"2008"	"2008"	"New Castle County, DE"	"10003"	"Asian or Pacific Islander"	"A-PI"	"Male"	"M"	"35-44 years"	"35-44"	Suppressed	2017	Suppressed	Suppressed
	"2008"	"2008"	"New Castle County, DE"	"10003"	"Asian or Pacific Islander"	"A-PI"	"Male"	"M"	"45-54 years"	"45-54"	Suppressed	1384	Suppressed	Suppressed
	"2008"	"2008"	"New Castle County, DE"	"10003"	"Asian or Pacific Islander"	"A-PI"	"Male"	"M"	"55-64 years"	"55-64"	Suppressed	831	Suppressed	Suppressed
	"2008"	"2008"	"New Castle County, DE"	"10003"	"Asian or Pacific Islander"	"A-PI"	"Male"	"M"	"65-74 years"	"65-74"	Suppressed	534	Suppressed	Suppressed
	"2008"	"2008"	"New Castle County, DE"	"10003"	"Asian or Pacific Islander"	"A-PI"	"Male"	"M"	"75-84 years"	"75-84"	Suppressed	165	Suppressed	Suppressed
	"2008"	"2008"	"New Castle County, DE"	"10003"	"Asian or Pacific Islander"	"A-PI"	"Male"	"M"	"85+ years"	"85+"	Suppressed	34	Suppressed	Suppressed
	"2008"	"2008"	"New Castle County, DE"	"10003"	"Asian or Pacific Islander"	"A-PI"	"Male"	"M"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable	Suppressed
"Total"	"2008"	"2008"	"New Castle County, DE"	"10003"	"Asian or Pacific Islander"	"A-PI"	"Male"	"M"			Suppressed	11761	Suppressed	Suppressed
"Total"	"2008"	"2008"	"New Castle County, DE"	"10003"	"Asian or Pacific Islander"	"A-PI"					Suppressed	23701	Suppressed	Suppressed
	"2008"	"2008"	"New Castle County, DE"	"10003"	"Black or African American"	"2054-5"	"Female"	"F"	"< 1 year"	"1"	Suppressed	1080	Suppressed	Suppressed
	"2008"	"2008"	"New Castle County, DE"	"10003"	"Black or African American"	"2054-5"	"Female"	"F"	"1-4 years"	"1-4"	Suppressed	4011	Suppressed	Suppressed
	"2008"	"2008"	"New Castle County, DE"	"10003"	"Black or African American"	"2054-5"	"Female"	"F"	"5-9 years"	"5-9"	Suppressed	5122	Suppressed	Suppressed
	"2008"	"2008"	"New Castle County, DE"	"10003"	"Black or African American"	"2054-5"	"Female"	"F"	"10-14 years"	"10-14"	Suppressed	5401	Suppressed	Suppressed
	"2008"	"2008"	"New Castle County, DE"	"10003"	"Black or African American"	"2054-5"	"Female"	"F"	"15-19 years"	"15-19"	Suppressed	5883	Suppressed	Suppressed
	"2008"	"2008"	"New Castle County, DE"	"10003"	"Black or African American"	"2054-5"	"Female"	"F"	"20-24 years"	"20-24"	Suppressed	4786	Suppressed	Suppressed
	"2008"	"2008"	"New Castle County, DE"	"10003"	"Black or African American"	"2054-5"	"Female"	"F"	"25-34 years"	"25-34"	Suppressed	9470	Suppressed	Suppressed
	"2008"	"2008"	"New Castle County, DE"	"10003"	"Black or African American"	"2054-5"	"Female"	"F"	"35-44 years"	"35-44"	Suppressed	11046	Suppressed	Suppressed
	"2008"	"2008"	"New Castle County, DE"	"10003"	"Black or African American"	"2054-5"	"Female"	"F"	"45-54 years"	"45-54"	Suppressed	10158	Suppressed	Suppressed
	"2008"	"2008"	"New Castle County, DE"	"10003"	"Black or African American"	"2054-5"	"Female"	"F"	"55-64 years"	"55-64"	Suppressed	6683	Suppressed	Suppressed
	"2008"	"2008"	"New Castle County, DE"	"10003"	"Black or African American"	"2054-5"	"Female"	"F"	"65-74 years"	"65-74"	Suppressed	3460	Suppressed	Suppressed
	"2008"	"2008"	"New Castle County, DE"	"10003"	"Black or African American"	"2054-5"	"Female"	"F"	"75-84 years"	"75-84"	Suppressed	1703	Suppressed	Suppressed
	"2008"	"2008"	"New Castle County, DE"	"10003"	"Black or African American"	"2054-5"	"Female"	"F"	"85+ years"	"85+"	Suppressed	662	Suppressed	Suppressed
	"2008"	"2008"	"New Castle County, DE"	"10003"	"Black or African American"	"2054-5"	"Female"	"F"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable	Suppressed
"Total"	"2008"	"2008"	"New Castle County, DE"	"10003"	"Black or African American"	"2054-5"	"Female"	"F"			Suppressed	69465	Suppressed	Suppressed
